ref	query	dist	pvalue	sharedhashes	Organism.Name	Strain	Assembly	Level
NZ_CP042309.1.fa	edge_763	0.0811785	0	100/1000	Klebsiella pneumoniae	109-17	GCA_013407605.1	Complete
NZ_CP042311.1.fa	edge_763	0.0824989	0	97/1000	Klebsiella pneumoniae	101-17	GCA_013407825.1	Complete
NZ_CP042314.1.fa	edge_763	0.0786628	0	106/1000	Klebsiella pneumoniae	90-17	GCA_013408255.1	Complete
NZ_CP042315.1.fa	edge_763	0.0786628	0	106/1000	Klebsiella pneumoniae	89-17	GCA_013408385.1	Complete
NZ_CP042317.1.fa	edge_763	0.0782587	0	107/1000	Klebsiella pneumoniae	74-17	GCA_013408625.1	Complete
NZ_CP042318.1.fa	edge_763	0.0807479	0	101/1000	Klebsiella pneumoniae	46-16	GCA_013408755.1	Complete
NZ_CP042320.1.fa	edge_763	0.0811785	0	100/1000	Klebsiella pneumoniae	5-16	GCA_013409055.1	Complete
NZ_CP042321.1.fa	edge_763	0.0807479	0	101/1000	Klebsiella pneumoniae	1-16	GCA_013409165.1	Complete
NZ_CP042481.1.fa	edge_763	0.0794837	0	104/1000	Klebsiella pneumoniae	C51	GCA_008931345.1	Complete
NZ_CP042520.1.fa	edge_763	0.0807479	0	101/1000	Klebsiella pneumoniae	C2	GCA_008931565.1	Complete
NZ_CP042858.1.fa	edge_763	0.0838645	0	94/1000	Klebsiella pneumoniae	QD23	GCA_011045595.1	Complete
NZ_CP042882.1.fa	edge_763	0.0778587	0	108/1000	Klebsiella pneumoniae	NMBU-W07E18	GCA_013282295.1	Complete
NZ_CP042977.1.fa	edge_763	0.0782587	0	107/1000	Klebsiella pneumoniae	KPN55602	GCA_012169405.1	Complete
NZ_CP043047.1.fa	edge_763	0.0829489	0	96/1000	Klebsiella pneumoniae	KLP268	GCA_008121515.1	Complete
NZ_CP043562.1.fa	edge_763	0.0786628	0	106/1000	Klebsiella pneumoniae	P094-1	GCA_008369685.1	Complete
NZ_CP043932.1.fa	edge_763	0.0794837	0	104/1000	Klebsiella pneumoniae	555	GCA_008632415.1	Complete
NZ_CP044033.1.fa	edge_763	0.0799006	0	103/1000	Klebsiella pneumoniae	FDAARGOS_631	GCA_008693425.1	Complete
NZ_CP044039.1.fa	edge_763	0.0790711	0	105/1000	Klebsiella pneumoniae	FDAARGOS_630	GCA_008693405.1	Complete
NZ_CP044047.1.fa	edge_763	0.080322	0	102/1000	Klebsiella pneumoniae	FDAARGOS_629	GCA_008693445.1	Complete
NZ_CP044258.1.fa	edge_763	0.080322	0	102/1000	Klebsiella pneumoniae	KP65	GCA_008728415.1	Complete
NZ_CP045015.1.fa	edge_763	0.0778587	0	108/1000	Klebsiella pneumoniae subsp. pneumoniae	BK13048	GCA_009025895.1	Complete
NZ_CP045193.1.fa	edge_763	0.0794837	0	104/1000	Klebsiella pneumoniae	YML0508	GCA_009884395.1	Complete
NZ_CP045263.1.fa	edge_763	0.0807479	0	101/1000	Klebsiella pneumoniae	16HN-263	GCA_011066505.1	Complete
NZ_CP045661.1.fa	edge_763	0.0829489	0	96/1000	Klebsiella pneumoniae	SMU18037509	GCA_009556655.1	Complete
NZ_CP045674.1.fa	edge_763	0.0790711	0	105/1000	Klebsiella pneumoniae	WSD411	GCA_009884415.1	Complete
NZ_CP045694.1.fa	edge_763	0.0794837	0	104/1000	Klebsiella pneumoniae	TK421	GCA_009601745.1	Complete
NZ_CP045782.1.fa	edge_763	0.0794837	0	104/1000	Klebsiella pneumoniae	LEMB18	GCA_009648995.1	Complete
NZ_CP046381.1.fa	edge_763	0.080322	0	102/1000	Klebsiella pneumoniae	BD_DM_782	GCA_009734105.1	Complete
NZ_CP046612.1.fa	edge_763	0.0811785	0	100/1000	Klebsiella pneumoniae	WCGKP294	GCA_009755705.1	Complete
NZ_CP046939.1.fa	edge_763	0.080322	0	102/1000	Klebsiella pneumoniae	BD_DM_697	GCA_009791495.1	Complete
NZ_CP046949.1.fa	edge_763	0.0807479	0	101/1000	Klebsiella pneumoniae	BD_DM_914	GCA_009791475.1	Complete
NZ_CP047160.1.fa	edge_763	0.0799006	0	103/1000	Klebsiella pneumoniae	KP19-2029	GCA_009833945.1	Complete
NZ_CP047192.1.fa	edge_763	0.0799006	0	103/1000	Klebsiella pneumoniae	Kp36	GCA_009856585.1	Complete
NZ_CP047336.1.fa	edge_763	0.0799006	0	103/1000	Klebsiella pneumoniae	2019036D	GCA_011045775.1	Complete
NZ_CP047633.1.fa	edge_763	0.0790711	0	105/1000	Klebsiella pneumoniae	K2606	GCA_011006575.1	Complete
NZ_CP047648.1.fa	edge_763	0.0794837	0	104/1000	Klebsiella pneumoniae	156070	GCA_009906895.1	Complete
NZ_CP047649.1.fa	edge_763	0.0799006	0	103/1000	Klebsiella pneumoniae	158590	GCA_009906875.1	Complete
NZ_CP047675.1.fa	edge_763	0.080322	0	102/1000	Klebsiella pneumoniae subsp. pneumoniae	KUH-KPNHVF1	GCA_009909325.1	Complete
NZ_CP047677.1.fa	edge_763	0.080322	0	102/1000	Klebsiella pneumoniae subsp. pneumoniae	KUH-KPNHVL1	GCA_009909305.1	Complete
NZ_CP048430.1.fa	edge_763	0.0799006	0	103/1000	Klebsiella pneumoniae	KP18-3-8	GCA_010450855.1	Complete
NZ_CP048933.1.fa	edge_763	0.0799006	0	103/1000	Klebsiella pneumoniae	KP18-2079	GCA_011022255.1	Complete
NZ_CP049604.1.fa	edge_763	0.0774628	0	109/1000	Klebsiella pneumoniae	Kp8701	GCA_011068365.1	Complete
NZ_CP049716.1.fa	edge_763	0.0790711	0	105/1000	Klebsiella pneumoniae	11KM256	GCA_013416035.1	Complete
NZ_CP049719.1.fa	edge_763	0.0790711	0	105/1000	Klebsiella pneumoniae	06KM907	GCA_013416055.1	Complete
NZ_CP049947.1.fa	edge_763	0.0790711	0	105/1000	Klebsiella pneumoniae	19KM267	GCA_013416085.1	Complete
NZ_CP049950.1.fa	edge_763	0.0790711	0	105/1000	Klebsiella pneumoniae	19KM1053	GCA_013416105.1	Complete
NZ_CP049953.1.fa	edge_763	0.0790711	0	105/1000	Klebsiella pneumoniae	19KM1109	GCA_013416125.1	Complete
NZ_CP050360.1.fa	edge_763	0.0799006	0	103/1000	Klebsiella pneumoniae	47733	GCA_011769725.1	Complete
NZ_CP050371.1.fa	edge_763	0.0794837	0	104/1000	Klebsiella pneumoniae	50595	GCA_011769805.1	Complete
NZ_CP050376.1.fa	edge_763	0.0786628	0	106/1000	Klebsiella pneumoniae	51015	GCA_011769825.1	Complete
NZ_CP050822.1.fa	edge_763	0.0774628	0	109/1000	Klebsiella pneumoniae	Bckp091	GCA_012113615.1	Complete
NZ_CP050826.1.fa	edge_763	0.0820539	0	98/1000	Klebsiella pneumoniae	Bckp212	GCA_012113635.1	Complete
NZ_CP050829.1.fa	edge_763	0.0794837	0	104/1000	Klebsiella pneumoniae	Bckp067	GCA_012113655.1	Complete
NZ_CP050834.1.fa	edge_763	0.0799006	0	103/1000	Klebsiella pneumoniae	Bckp021	GCA_012166915.1	Complete
NZ_CP050840.1.fa	edge_763	0.0824989	0	97/1000	Klebsiella pneumoniae	Bckp101	GCA_012167075.1	Complete
NZ_CP050843.1.fa	edge_763	0.0820539	0	98/1000	Klebsiella pneumoniae	Bckp186	GCA_012167215.1	Complete
NZ_CP050845.1.fa	edge_763	0.0843302	0	93/1000	Klebsiella pneumoniae	Bckp206	GCA_012167385.1	Complete
NZ_CP050858.1.fa	edge_763	0.0829489	0	96/1000	Klebsiella pneumoniae	SCH6109	GCA_012168575.2	Complete
NZ_CP051159.1.fa	edge_763	0.0794837	0	104/1000	Klebsiella pneumoniae	19PDR22	GCA_013376535.1	Complete
NZ_CP051160.1.fa	edge_763	0.0782587	0	107/1000	Klebsiella pneumoniae	KP20191015	GCA_013376555.1	Complete
NZ_CP051161.1.fa	edge_763	0.0799006	0	103/1000	Klebsiella pneumoniae	16BU137	GCA_013376595.1	Complete
NZ_CP052036.1.fa	edge_763	0.0824989	0	97/1000	Klebsiella pneumoniae	KPN41053	GCA_012944055.1	Complete
NZ_CP053035.1.fa	edge_763	0.0782587	0	107/1000	Klebsiella pneumoniae	P35	GCA_014524525.1	Complete
NZ_CP053364.1.fa	edge_763	0.0799006	0	103/1000	Klebsiella pneumoniae	BA2275	GCA_002967795.2	Complete
NZ_CP053765.1.fa	edge_763	0.0799006	0	103/1000	Klebsiella pneumoniae	BA10835	GCA_011742585.2	Complete
NZ_CP053771.1.fa	edge_763	0.0799006	0	103/1000	Klebsiella pneumoniae	BP3636	GCA_011742415.2	Complete
NZ_CP054063.1.fa	edge_763	0.0794837	0	104/1000	Klebsiella pneumoniae	WSHvKP	GCA_013283935.1	Complete
NZ_CP054268.1.fa	edge_763	0.0843302	0	93/1000	Klebsiella pneumoniae	39427	GCA_013305305.1	Complete
NZ_CP054303.1.fa	edge_763	0.0786628	0	106/1000	Klebsiella pneumoniae	MS14393	GCA_013305325.1	Complete
NZ_CP054720.1.fa	edge_763	0.0799006	0	103/1000	Klebsiella pneumoniae	KP20194f	GCA_013348905.1	Complete
NZ_CP054726.1.fa	edge_763	0.0799006	0	103/1000	Klebsiella pneumoniae	KP20194e	GCA_013348965.1	Complete
NZ_CP054732.1.fa	edge_763	0.0799006	0	103/1000	Klebsiella pneumoniae	KP20194d	GCA_013348945.1	Complete
NZ_CP054738.1.fa	edge_763	0.0799006	0	103/1000	Klebsiella pneumoniae	KP20194c5	GCA_013348985.1	Complete
NZ_CP054744.1.fa	edge_763	0.0799006	0	103/1000	Klebsiella pneumoniae	KP20194c4	GCA_013349005.1	Complete
NZ_CP054750.1.fa	edge_763	0.0799006	0	103/1000	Klebsiella pneumoniae	KP20194c3	GCA_013349025.1	Complete
NZ_CP054756.1.fa	edge_763	0.0799006	0	103/1000	Klebsiella pneumoniae	KP20194c	GCA_013348925.1	Complete
NZ_CP054762.1.fa	edge_763	0.0799006	0	103/1000	Klebsiella pneumoniae	KP20194b2	GCA_013348885.1	Complete
NZ_CP054768.1.fa	edge_763	0.0799006	0	103/1000	Klebsiella pneumoniae	KP20194b	GCA_013349045.1	Complete
NZ_CP054774.1.fa	edge_763	0.0799006	0	103/1000	Klebsiella pneumoniae	KP20194a2	GCA_013349065.1	Complete
NZ_CP054780.1.fa	edge_763	0.0799006	0	103/1000	Klebsiella pneumoniae	KP20194a	GCA_013349085.1	Complete
NZ_CP056029.1.fa	edge_763	0.0820539	0	98/1000	Klebsiella pneumoniae	39428	GCA_013374975.1	Complete
NZ_CP058960.1.fa	edge_763	0.0794837	0	104/1000	Klebsiella pneumoniae	ZZW20	GCA_013423825.1	Complete
NZ_CP060281.1.fa	edge_763	0.0807479	0	101/1000	Klebsiella pneumoniae	ent1077	GCA_014304835.1	Complete
NZ_CP060744.1.fa	edge_763	0.0794837	0	104/1000	Klebsiella pneumoniae	KP120	GCA_014361115.1	Complete
NZ_CP061053.1.fa	edge_763	0.080322	0	102/1000	Klebsiella pneumoniae	HKP0067	GCA_014495765.1	Complete
NZ_CP061062.1.fa	edge_763	0.080322	0	102/1000	Klebsiella pneumoniae	HKP0018	GCA_014495785.1	Complete
NZ_FO834906.1.fa	edge_763	0.0816138	0	99/1000	Klebsiella pneumoniae	Kp52.145	GCA_000968155.1	Complete
NZ_LN824133.1.fa	edge_763	0.0799006	0	103/1000	Klebsiella pneumoniae	MS6671	GCA_001455995.1	Complete
NZ_LR025088.1.fa	edge_763	0.0778587	0	108/1000	Klebsiella pneumoniae	KP980	GCA_900497045.1	Complete
NZ_LR025092.1.fa	edge_763	0.0778587	0	108/1000	Klebsiella pneumoniae	KP9201	GCA_900497055.1	Complete
NZ_LR025099.1.fa	edge_763	0.0816138	0	99/1000	Klebsiella pneumoniae	EC-12536	GCA_900497475.1	Complete
NZ_LR130541.1.fa	edge_763	0.0786628	0	106/1000	Klebsiella pneumoniae	AJ218	GCA_900622605.1	Complete
NZ_LR130548.1.fa	edge_763	0.0824989	0	97/1000	Klebsiella pneumoniae	KPC2	GCA_900622645.1	Complete
NZ_LR133964.1.fa	edge_763	0.0762985	0	112/1000	Klebsiella pneumoniae	NCTC11359	GCA_900635125.1	Complete
NZ_LR134206.1.fa	edge_763	0.0790711	0	105/1000	Klebsiella pneumoniae	NCTC9667	GCA_900635975.1	Complete
NZ_LR134217.1.fa	edge_763	0.0778587	0	108/1000	Klebsiella pneumoniae	NCTC10317	GCA_900636025.1	Complete
NZ_LR134254.1.fa	edge_763	0.0799006	0	103/1000	Klebsiella aerogenes	NCTC9644	GCA_900636315.1	Complete
NZ_LR588408.1.fa	edge_763	0.0820539	0	98/1000	Klebsiella pneumoniae	NCTC11698	GCA_901421925.1	Complete
NZ_LR588412.1.fa	edge_763	0.0794837	0	104/1000	Klebsiella pneumoniae	NCTC9157	GCA_901422065.1	Complete
NZ_LR745042.1.fa	edge_763	0.0794837	0	104/1000	Klebsiella pneumoniae	Klebsiella pneumoniae kpn154	GCA_902723695.1	Complete
NZ_LR745045.1.fa	edge_763	0.0794837	0	104/1000	Klebsiella pneumoniae	Kpn2166	GCA_902723705.1	Complete
NZ_LR792628.1.fa	edge_763	0.0816138	0	99/1000	Klebsiella pneumoniae	SB5881	GCA_902827215.1	Complete
NZ_LR793264.1.fa	edge_763	0.080322	0	102/1000	Klebsiella pneumoniae	NGKP54	GCA_902855135.1	Complete
NZ_LS399318.1.fa	edge_763	0.0762985	0	112/1000	Klebsiella pneumoniae	CNR48	GCA_900323945.1	Complete
AP021909.1.fa	edge_801	0.0981375	0	68/1000	Klebsiella pneumoniae	WP2-S17-ESBL-02	GCA_014168575.1	Complete
AP021929.1.fa	edge_801	0.0974869	0	69/1000	Klebsiella pneumoniae	WP2-W18-ESBL-06	GCA_014168655.1	Complete
AP022078.1.fa	edge_801	0.0994698	0	66/1000	Klebsiella pneumoniae	WP4-S18-CRE-04	GCA_014170935.1	Complete
AP022139.1.fa	edge_801	0.0987984	0	67/1000	Klebsiella pneumoniae	WP5-S18-ESBL-02	GCA_014169335.1	Complete
AP022157.1.fa	edge_801	0.0994698	0	66/1000	Klebsiella pneumoniae	WP5-S18-ESBL-06	GCA_014169375.1	Complete
CP027697.1.fa	edge_801	0.0987984	0	67/1000	Klebsiella pneumoniae	KP30835	GCA_003368025.1	Complete
CP042310.1.fa	edge_801	0.0987984	0	67/1000	Klebsiella pneumoniae	103-17	GCA_013407715.1	Complete
CP044389.1.fa	edge_801	0.0987984	0	67/1000	Klebsiella pneumoniae	2018N17-066	GCA_009740045.1	Complete
CP050275.1.fa	edge_801	0.0994698	0	66/1000	Klebsiella pneumoniae	10553	GCA_011765385.1	Complete
CP050280.1.fa	edge_801	0.0994698	0	66/1000	Klebsiella pneumoniae	9949	GCA_011765405.1	Complete
CP050285.1.fa	edge_801	0.0994698	0	66/1000	Klebsiella pneumoniae	9630	GCA_011765425.1	Complete
CP054285.1.fa	edge_801	0.0987984	0	67/1000	Klebsiella pneumoniae	IDR1800050501-01-02	GCA_014170015.1	Complete
CP056191.1.fa	edge_801	0.0987984	0	67/1000	Klebsiella pneumoniae	RHBSTW-00995	GCA_013782105.1	Complete
CP056216.1.fa	edge_801	0.0994698	0	66/1000	Klebsiella pneumoniae	RHBSTW-00982	GCA_013783245.1	Complete
CP056830.1.fa	edge_801	0.0987984	0	67/1000	Klebsiella pneumoniae	RHBSTW-00128	GCA_013791265.1	Complete
CP056854.1.fa	edge_801	0.0994698	0	66/1000	Klebsiella pneumoniae	RHBSTW-00113	GCA_013792545.1	Complete
CP057034.1.fa	edge_801	0.0987984	0	67/1000	Klebsiella pneumoniae	RHB39-C24	GCA_013805705.1	Complete
CP057066.1.fa	edge_801	0.0987984	0	67/1000	Klebsiella pneumoniae	RHB39-C10	GCA_013811445.1	Complete
CP057313.1.fa	edge_801	0.0994698	0	66/1000	Klebsiella pneumoniae	RHB30-C05	GCA_013826045.1	Complete
CP057459.1.fa	edge_801	0.0994698	0	66/1000	Klebsiella pneumoniae	RHB26-C08	GCA_013834745.1	Complete
CP058798.1.fa	edge_801	0.0994698	0	66/1000	Klebsiella pneumoniae	BA27935	GCA_011742775.2	Complete
CP059379.1.fa	edge_801	0.0994698	0	66/1000	Klebsiella pneumoniae	NICU_1_P3	GCA_011682835.2	Complete
LR134162.1.fa	edge_801	0.0981375	0	68/1000	Klebsiella pneumoniae	NCTC13635	GCA_900635735.1	Complete
NC_009648.1.fa	edge_801	0.0974869	0	69/1000	Klebsiella pneumoniae subsp. pneumoniae MGH 78578	ATCC 700721; MGH 78578	GCA_000016305.1	Complete
NC_012731.1.fa	edge_801	0.0994698	0	66/1000	Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044	NTUH-K2044	GCA_000009885.1	Complete
NC_018522.1.fa	edge_801	0.0994698	0	66/1000	Klebsiella pneumoniae subsp. pneumoniae 1084	1084	GCA_000294365.1	Complete
NC_022082.1.fa	edge_801	0.0981375	0	68/1000	Klebsiella pneumoniae JM45	JM45	GCA_000445405.1	Complete
NC_022566.1.fa	edge_801	0.0968463	0	70/1000	Klebsiella pneumoniae CG43	CG43	GCA_000474015.1	Complete
NZ_AP018747.1.fa	edge_801	0.0981375	0	68/1000	Klebsiella pneumoniae	KP33	GCA_003574235.1	Complete
NZ_AP021880.1.fa	edge_801	0.0987984	0	67/1000	Klebsiella pneumoniae	JUNP 254	GCA_009731405.1	Complete
NZ_AP023148.1.fa	edge_801	0.0974869	0	69/1000	Klebsiella pneumoniae	SMKP03	GCA_013168295.1	Complete
NZ_CP003999.1.fa	edge_801	0.0981375	0	68/1000	Klebsiella pneumoniae subsp. pneumoniae Kp13	Kp13	GCA_000512165.1	Complete
NZ_CP006659.2.fa	edge_801	0.0987984	0	67/1000	Klebsiella pneumoniae	ATCC BAA-2146	GCA_000364385.3	Complete
NZ_CP006738.1.fa	edge_801	0.0974869	0	69/1000	Klebsiella pneumoniae HK787	HK787	GCA_000813205.1	Complete
NZ_CP006798.1.fa	edge_801	0.0994698	0	66/1000	Klebsiella pneumoniae subsp. pneumoniae PittNDM01	PittNDM01	GCA_000733255.1	Complete
NZ_CP006918.1.fa	edge_801	0.0981375	0	68/1000	Klebsiella pneumoniae 30684/NJST258_2	30684/NJST258_2	GCA_000597905.1	Complete
NZ_CP006923.1.fa	edge_801	0.0981375	0	68/1000	Klebsiella pneumoniae 30660/NJST258_1	30660/NJST258_1	GCA_000598005.1	Complete
NZ_CP007727.1.fa	edge_801	0.0987984	0	67/1000	Klebsiella pneumoniae subsp. pneumoniae KPNIH10	KPNIH10	GCA_000281435.2	Complete
NZ_CP007731.1.fa	edge_801	0.0994698	0	66/1000	Klebsiella pneumoniae subsp. pneumoniae KPNIH27	KPNIH27	GCA_000695935.1	Complete
NZ_CP008827.1.fa	edge_801	0.0987984	0	67/1000	Klebsiella pneumoniae subsp. pneumoniae KPNIH1	KPNIH1	GCA_000281535.2	Complete
NZ_CP008831.1.fa	edge_801	0.0981375	0	68/1000	Klebsiella pneumoniae subsp. pneumoniae KPR0928	KPR0928	GCA_000717515.1	Complete
NZ_CP009114.1.fa	edge_801	0.0987984	0	67/1000	Klebsiella pneumoniae	blaNDM-1	GCA_000739495.1	Complete
NZ_CP009208.1.fa	edge_801	0.0987984	0	67/1000	Klebsiella pneumoniae subsp. pneumoniae	ATCC 43816 KPPR1	GCA_000742755.1	Complete
NZ_CP009461.1.fa	edge_801	0.0987984	0	67/1000	Klebsiella pneumoniae	XH209	GCA_000775955.1	Complete
NZ_CP009872.1.fa	edge_801	0.0981375	0	68/1000	Klebsiella pneumoniae subsp. pneumoniae	KPNIH30	GCA_000784985.1	Complete
NZ_CP009876.1.fa	edge_801	0.0981375	0	68/1000	Klebsiella pneumoniae subsp. pneumoniae	KPNIH31	GCA_000785005.1	Complete
NZ_CP010361.1.fa	edge_801	0.0987984	0	67/1000	Klebsiella pneumoniae	32192	GCA_000807395.3	Complete
NZ_CP010392.1.fa	edge_801	0.0994698	0	66/1000	Klebsiella pneumoniae	34618	GCA_000814305.1	Complete
NZ_CP011313.1.fa	edge_801	0.0994698	0	66/1000	Klebsiella pneumoniae subsp. pneumoniae	234-12	GCA_000981845.1	Complete
NZ_CP011578.1.fa	edge_801	0.0981375	0	68/1000	Klebsiella pneumoniae	CAV1392	GCA_001022035.1	Complete
NZ_CP011624.1.fa	edge_801	0.0974869	0	69/1000	Klebsiella pneumoniae	CAV1344	GCA_001022175.1	Complete
NZ_CP011647.1.fa	edge_801	0.0987984	0	67/1000	Klebsiella pneumoniae	CAV1596	GCA_001022235.1	Complete
NZ_CP011980.1.fa	edge_801	0.0981375	0	68/1000	Klebsiella pneumoniae 500_1420	500_1420	GCA_000406765.2	Complete
NZ_CP011985.1.fa	edge_801	0.0981375	0	68/1000	Klebsiella pneumoniae UHKPC07	UHKPC07	GCA_000417265.2	Complete
NZ_CP011989.1.fa	edge_801	0.0987984	0	67/1000	Klebsiella pneumoniae UHKPC33	UHKPC33	GCA_000417085.2	Complete
NZ_CP012426.1.fa	edge_801	0.0987984	0	67/1000	Klebsiella pneumoniae	KP5	GCA_001855315.1	Complete
NZ_CP012743.1.fa	edge_801	0.0987984	0	67/1000	Klebsiella pneumoniae subsp. pneumoniae	TGH8	GCA_001611055.1	Complete
NZ_CP012744.1.fa	edge_801	0.0981375	0	68/1000	Klebsiella pneumoniae subsp. pneumoniae	TGH10	GCA_001611095.1	Complete
NZ_CP012745.1.fa	edge_801	0.0981375	0	68/1000	Klebsiella pneumoniae subsp. pneumoniae	TGH13	GCA_001746535.1	Complete
NZ_CP012883.1.fa	edge_801	0.0968463	0	70/1000	Klebsiella pneumoniae KP-1	KP-1	GCA_000465975.2	Complete
NZ_CP013322.1.fa	edge_801	0.0987984	0	67/1000	Klebsiella pneumoniae	CAV1193	GCA_001456135.1	Complete
NZ_CP014004.1.fa	edge_801	0.0994698	0	66/1000	Klebsiella pneumoniae subsp. pneumoniae	NUHL24835	GCA_001521895.1	Complete
NZ_CP014123.1.fa	edge_801	0.0974869	0	69/1000	Klebsiella pneumoniae	FDAARGOS_156	GCA_002951635.1	Complete
NZ_CP014294.1.fa	edge_801	0.0987984	0	67/1000	Klebsiella pneumoniae	KP38731	GCA_002009075.1	Complete
NZ_CP014755.1.fa	edge_801	0.0987984	0	67/1000	Klebsiella pneumoniae	AATZP	GCA_001648215.1	Complete
NZ_CP014762.1.fa	edge_801	0.0981375	0	68/1000	Klebsiella pneumoniae	KPNIH39	GCA_001663295.1	Complete
NZ_CP015025.1.fa	edge_801	0.0987984	0	67/1000	Klebsiella pneumoniae	Kpn223	GCA_001663435.1	Complete
NZ_CP015120.1.fa	edge_801	0.0974869	0	69/1000	Klebsiella pneumoniae	kp757	GCA_002116885.1	Complete
NZ_CP015134.1.fa	edge_801	0.0968463	0	70/1000	Klebsiella pneumoniae	ATCC 35657	GCA_001936035.1	Complete
NZ_CP015382.1.fa	edge_801	0.0981375	0	68/1000	Klebsiella pneumoniae	CN1	GCA_001952875.1	Complete
NZ_CP015385.1.fa	edge_801	0.0987984	0	67/1000	Klebsiella pneumoniae	NY9	GCA_001952895.1	Complete
NZ_CP015392.1.fa	edge_801	0.0987984	0	67/1000	Klebsiella pneumoniae	CR14	GCA_001952915.1	Complete
NZ_CP015753.1.fa	edge_801	0.0981375	0	68/1000	Klebsiella pneumoniae	W14	GCA_001646625.1	Complete
NZ_CP015822.1.fa	edge_801	0.0987984	0	67/1000	Klebsiella pneumoniae	blood sample 2	GCA_001705385.1	Complete
NZ_CP016159.1.fa	edge_801	0.0981375	0	68/1000	Klebsiella pneumoniae	TH1	GCA_001676825.1	Complete
NZ_CP016813.1.fa	edge_801	0.0994698	0	66/1000	Klebsiella pneumoniae	ED2	GCA_001708245.1	Complete
NZ_CP016814.1.fa	edge_801	0.0994698	0	66/1000	Klebsiella pneumoniae	ED23	GCA_001708225.1	Complete
NZ_CP016923.1.fa	edge_801	0.0994698	0	66/1000	Klebsiella pneumoniae	11	GCA_001709275.1	Complete
NZ_CP016926.1.fa	edge_801	0.0987984	0	67/1000	Klebsiella pneumoniae	23	GCA_001709295.1	Complete
NZ_CP017934.1.fa	edge_801	0.0987984	0	67/1000	Klebsiella pneumoniae	CAV1016	GCA_001870165.1	Complete
NZ_CP017985.1.fa	edge_801	0.0987984	0	67/1000	Klebsiella pneumoniae	825795-1	GCA_001956965.1	Complete
NZ_CP018056.1.fa	edge_801	0.0987984	0	67/1000	Klebsiella pneumoniae subsp. pneumoniae	H11	GCA_002761515.1	Complete
NZ_CP018140.1.fa	edge_801	0.0987984	0	67/1000	Klebsiella pneumoniae	Kp_Goe_822579	GCA_001885255.2	Complete
NZ_CP018337.1.fa	edge_801	0.0981375	0	68/1000	Klebsiella pneumoniae	Kp_Goe_154414	GCA_001902335.1	Complete
NZ_CP018352.1.fa	edge_801	0.0981375	0	68/1000	Klebsiella pneumoniae	CAV1417	GCA_001902535.1	Complete
NZ_CP018356.1.fa	edge_801	0.0981375	0	68/1000	Klebsiella pneumoniae	CAV1453	GCA_001902255.1	Complete
NZ_CP018364.1.fa	edge_801	0.0994698	0	66/1000	Klebsiella pneumoniae	Kp_Goe_62629	GCA_001902355.1	Complete
NZ_CP018427.1.fa	edge_801	0.0987984	0	67/1000	Klebsiella pneumoniae	MNCRE69	GCA_001902215.1	Complete
NZ_CP018428.1.fa	edge_801	0.0987984	0	67/1000	Klebsiella pneumoniae	MNCRE78	GCA_001902195.1	Complete
NZ_CP018437.1.fa	edge_801	0.0987984	0	67/1000	Klebsiella pneumoniae	MNCRE53	GCA_001902235.1	Complete
NZ_CP018438.1.fa	edge_801	0.0987984	0	67/1000	Klebsiella pneumoniae	Kp_Goe_822917	GCA_001902415.1	Complete
NZ_CP018458.1.fa	edge_801	0.0987984	0	67/1000	Klebsiella pneumoniae	Kp_Goe_39795	GCA_001902395.1	Complete
NZ_CP018671.1.fa	edge_801	0.0987984	0	67/1000	Klebsiella pneumoniae	CAV1042	GCA_001908515.1	Complete
NZ_CP018676.1.fa	edge_801	0.0968463	0	70/1000	Klebsiella pneumoniae	CAV1217	GCA_001908715.1	Complete
NZ_CP018686.1.fa	edge_801	0.0987984	0	67/1000	Klebsiella pneumoniae	Kp_Goe_149473	GCA_001908595.1	Complete
NZ_CP018692.1.fa	edge_801	0.0987984	0	67/1000	Klebsiella pneumoniae	Kp_Goe_821588	GCA_001908895.1	Complete
NZ_CP018695.1.fa	edge_801	0.0987984	0	67/1000	Klebsiella pneumoniae	Kp_Goe_149832	GCA_001908875.1	Complete
NZ_CP018701.1.fa	edge_801	0.0987984	0	67/1000	Klebsiella pneumoniae	Kp_Goe_827024	GCA_001908625.1	Complete
NZ_CP018707.1.fa	edge_801	0.0987984	0	67/1000	Klebsiella pneumoniae	Kp_Goe_827026	GCA_001908655.1	Complete
NZ_CP018713.1.fa	edge_801	0.0987984	0	67/1000	Klebsiella pneumoniae	Kp_Goe_152021	GCA_001908675.1	Complete
NZ_CP018719.1.fa	edge_801	0.0987984	0	67/1000	Klebsiella pneumoniae	KP_Goe_828304	GCA_001908695.1	Complete
NZ_CP018816.1.fa	edge_801	0.0987984	0	67/1000	Klebsiella pneumoniae	AR_0049	GCA_001922465.1	Complete
NZ_CP018883.1.fa	edge_801	0.0981375	0	68/1000	Klebsiella pneumoniae subsp. pneumoniae	BR7	GCA_002951555.1	Complete
NZ_CP018885.1.fa	edge_801	0.0987984	0	67/1000	Klebsiella pneumoniae subsp. pneumoniae	BR21	GCA_002951595.1	Complete
NZ_CP019047.1.fa	edge_801	0.0994698	0	66/1000	Klebsiella pneumoniae subsp. pneumoniae	RJA166	GCA_002163895.1	Complete
